名前,所属,性別,カテゴリー,800mSB,1500mSB,3000mSB,5000mSB,3kmSB,5kmSB,10kmSB,800mSB参考,1500mSB参考,3000mSB参考,5000mSB参考,3kmSB参考,5kmSB参考,10kmSB参考
鈴木千晴,日立茨　城,女子,一般,,,,15:49.96,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
逸木和香菜,九電工福　岡,女子,一般,,,,15:50.91,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
松本明莉,積水化学千　葉,女子,一般,,,,15:51.30,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
花野桃子,日立茨　城,女子,一般,,,,15:51.36,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
今西紗世,帝科大千　葉,女子,一般,,,,15:51.38,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
藤村晶菜,ノーリツ兵　庫,女子,一般,,,,15:51.59,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
八木美羽,岩谷産業大　阪,女子,一般,,,,15:52.35,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
一山麻緒,資生堂東　京,女子,一般,,,,15:58.12,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
小笠原朱里,東京メトロ東　京,女子,一般,,,,16:04.35,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
浜野光,中央大埼　玉,女子,中学生,,,,16:12.19,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
真也加ー有里,大塚製薬徳  島,女子,一般,,,,16:18.72,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
大塚英梨子,肥後銀行熊　本,女子,一般,,,,16:19.04,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
武田千捺,ダイハツ大　阪,女子,一般,,,,16:20.45,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
佐々木梨七,積水化学千　葉,女子,一般,,,,16:26.19,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
安井絵理奈,岩谷産業大　阪,女子,一般,,,,16:29.17,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
小林朝,ノーリツ兵　庫,女子,一般,,,,16:30.17,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
��橋朱穂,ニトリ埼　玉,女子,一般,,,,16:32.14,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
松井晶,愛媛銀行愛　媛,女子,一般,,,,16:34.94,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
對馬千紘,スターツ千　葉,女子,一般,,,,16:35.48,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
森田歩実,東京メトロ東　京,女子,一般,,,,16:36.22,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
多田妃奈,肥後銀行熊　本,女子,一般,,,,16:40.70,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
平野文珠,ノーリツ兵　庫,女子,一般,,,,16:41.71,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
清水里名,ノーリツ兵　庫,女子,一般,,,,17:25.44,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel032.html",,,
山本有真,積水化学千　葉,女子,一般,,,,15:12.97,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
信櫻空,横浜市陸協神奈川,女子,一般,,,,15:23.82,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
下田平渚,センコー滋　賀,女子,一般,,,,15:38.77,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
渡邊菜々美,パナソニック神奈川,女子,一般,,,,15:39.93,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
逸見亜優,豊田自動織機愛  知,女子,一般,,,,15:40.55,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
山�りさ,積水化学千　葉,女子,一般,,,,15:45.24,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
上杉真穂,東京メトロ東　京,女子,一般,,,,15:45.79,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
水本佳菜,エディオン大　阪,女子,一般,,,,15:47.08,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
田�優理,シスメックス兵　庫,女子,一般,,,,16:02.77,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
飯島理子,ニトリ埼　玉,女子,一般,,,,16:08.57,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
吉田彩心,札幌創成高北海道,女子,高校生,,,,16:10.04,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
穗岐山芽衣,シスメックス高　知,女子,高校生,,,,16:13.45,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
橋本和叶,名城大新  潟,女子,一般,,,,16:15.06,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
小暮真緒,ＪＰ日本郵政Ｇ埼　玉,女子,一般,,,,16:25.75,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
細見芽生,名城大広　島,女子,一般,,,,16:28.53,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
大西夏帆,ルートインホテルズ東　京,女子,一般,,,,16:29.29,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
武田胡春,中央大福　岡,女子,中学生,,,,16:53.87,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
福永楓花,エディオン広　島,女子,一般,,,,17:05.39,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel033.html",,,
福留和真,鹿児島高鹿児島,男子,高校生,,,,14:53.95,,,,,,,"http://www.kumariku.org/25/25,12,13long/rel017.html",,,
坂下湧信,熊本工高熊　本,男子,高校生,,,8:40.97,15:10.29,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel027.html","http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
杉本武翔,鎮西学院高長　崎,男子,高校生,,,,15:12.28,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
川辰そら,熊本工高熊　本,男子,高校生,,,8:44.33,14:51.12,,,,,,"http://www.kumariku.org/25/25,9,23long/rel015.html","http://www.kumariku.org/25/25,12,13long/rel018.html",,,
吉津圭悟,創成館高長　崎,男子,高校生,,,,15:13.14,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
中山田蒼汰,大分東明高大　分,男子,高校生,,,,15:14.53,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
山川和人,九州文化高長　崎,男子,高校生,,,,15:14.80,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
仲森丈,小倉南高福　岡,男子,高校生,,,,15:14.82,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
小浦泰我,鹿児島城西高鹿児島,男子,高校生,,,,15:15.96,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
小田陽登,宇土高熊　本,男子,高校生,,,8:59.92,15:18.54,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html","http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
荒木玄帥,熊本商高熊　本,男子,高校生,,,9:07.97,15:19.71,,,,,,"http://www.kumariku.org/25/25,10,11long/rel011.html","http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
稗田櫂,高川学園高山　口,男子,高校生,,,,15:22.11,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
作永蒼空,鎮西学院高長　崎,男子,高校生,,,,15:26.51,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
大西涼介,希望が丘高福　岡,男子,高校生,,,,15:32.48,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
梅林蒼,飯塚高福　岡,男子,高校生,,,,15:34.26,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
尾方瑛基,人吉高熊　本,男子,高校生,,,8:48.05,15:16.20,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel027.html","http://www.kumariku.org/25/25,9,23long/rel018.html",,,
吉野将磨,鎮西学院高長　崎,男子,高校生,,,,15:31.92,,,,,,,"http://www.kumariku.org/25/25,12,13long/rel016.html",,,
宮島康太郎,九産大付九州高福　岡,男子,高校生,,,,15:39.16,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
大窄麗斗,創成館高長　崎,男子,高校生,,,,15:30.55,,,,,,,"http://www.kumariku.org/25/25,12,13long/rel015.html",,,
阿南旺佑,鶴崎工高大　分,男子,高校生,,,,15:46.27,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
江口純也,白石高佐　賀,男子,高校生,,,,15:48.02,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
塩田啓人,大分東明高大　分,男子,高校生,,,,15:48.42,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
三明勇斗,飯塚高福　岡,男子,高校生,,,8:51.85,15:49.38,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel027.html","http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
筒井大貴,白石高佐　賀,男子,高校生,,,,15:50.05,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel015.html",,,
那須村海,矢部高熊　本,男子,高校生,,3:54.88,,14:54.32,,,,,"http://www.kumariku.org/25/25,5,10long&lj&hj/rel016.html",,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
後川知明,九産大付九州高福　岡,男子,高校生,,,,14:55.88,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
牛田吏己,城南高福　岡,男子,高校生,,,8:37.48,14:56.28,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel027.html","http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
松村大,千原台高熊　本,男子,高校生,,3:58.46,,14:57.40,,,,,"http://www.kumariku.org/25/25,5,10long&lj&hj/rel016.html",,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
米原慶次,千原台高熊　本,男子,高校生,,4:04.66,,14:58.33,,,,,"http://www.kumariku.org/25/25,5,10long&lj&hj/rel016.html",,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
林龍之介,九州文化高長　崎,男子,高校生,,,,14:59.23,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
松尾侑歩,諫早高長　崎,男子,高校生,,,,15:00.37,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
茨木洸南,小倉南高福　岡,男子,高校生,,,,15:04.83,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
淺田寛武,宇部鴻城高山　口,男子,高校生,,,,15:06.22,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
谷山凌太,小林高宮　崎,男子,高校生,,,,14:49.08,,,,,,,"http://www.kumariku.org/25/25,12,13long/rel018.html",,,
永本湊士,九州学院高熊　本,男子,高校生,,,,14:59.74,,,,,,,"http://www.kumariku.org/25/25,10,11long/rel020.html",,,
渡邉太史,慶誠高熊　本,男子,高校生,,,,15:08.06,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
楠皓琉,東稜高熊　本,男子,高校生,,,,15:11.56,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
江川太河,飯塚高福　岡,男子,高校生,,,,15:11.63,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
小田凌三,諫早高長　崎,男子,高校生,,,,15:15.92,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
前田悠伍,鹿児島城西高鹿児島,男子,高校生,,,,15:20.78,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
南優樹,福工大城東高福　岡,男子,高校生,,,9:10.08,15:24.35,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html","http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
池田健人,純真高福　岡,男子,高校生,,,,15:25.47,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
田中優至,飯塚高福　岡,男子,高校生,,,,15:24.08,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
山口莉久,鹿児島商高鹿児島,男子,高校生,,,,15:32.03,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
平川倖大,熊本工高熊　本,男子,高校生,,4:06.16,8:48.51,14:59.89,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel017.html","http://www.kumariku.org/25/25,9,23long/rel015.html","http://www.kumariku.org/25/25,12,13long/rel018.html",,,
岡�致大,球磨工高熊　本,男子,高校生,,,,15:35.09,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
黒葛琉碧,松陽高鹿児島,男子,高校生,,,,15:36.16,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
黒田大翔,出水中央高鹿児島,男子,高校生,,,,15:37.08,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
平翔太郎,出水中央高鹿児島,男子,高校生,,,,15:45.44,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
升水絆,鎮西学院高長　崎,男子,高校生,,,,15:53.81,,,,,,,"http://www.kumariku.org/25/25,12,13long/rel015.html",,,
平野遥斗,大分東明高大　分,男子,高校生,,,,15:59.64,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel016.html",,,
川村友朗,小林高宮　崎,男子,高校生,,,,14:52.47,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
山下大知,高川学園高山　口,男子,高校生,,,,14:52.83,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
今村悠人,鎮西学院高長　崎,男子,高校生,,,,14:52.90,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
西田翼,鳥栖工高佐　賀,男子,高校生,,,,14:53.46,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
坂田晃悠,慶誠高熊　本,男子,高校生,,,,14:54.89,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
桑原裕典,千原台高熊　本,男子,高校生,,4:08.25,,14:55.26,,,,,"http://www.kumariku.org/25/25,5,10long&lj&hj/rel016.html",,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
千知岩瑞希,鳳凰高鹿児島,男子,高校生,,,,14:55.42,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
高森謙匠,熊本国府高熊　本,男子,高校生,,,,14:50.92,,,,,,,"http://www.kumariku.org/25/25,9,23long/rel019.html",,,
宮野丞,九州国際大付高福　岡,男子,高校生,,,,15:00.96,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
倉元大智,出水中央高鹿児島,男子,高校生,,,,15:02.86,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
花岡利玖斗,小林高宮　崎,男子,高校生,,,,15:03.25,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
茅野潤生,鳳凰高鹿児島,男子,高校生,,,,15:03.53,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
奥本勝海,大分東明高大　分,男子,高校生,,,,15:04.58,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
白石祐也,済々黌高熊　本,男子,高校生,,,,15:12.11,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
山元幹太,飯塚高福　岡,男子,高校生,,,,15:13.49,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
愛下慶士,出水中央高鹿児島,男子,高校生,,,,15:13.51,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
萬壽元気,小林高宮　崎,男子,高校生,,,,15:01.58,,,,,,,"http://www.kumariku.org/25/25,12,13long/rel018.html",,,
鶴優希,小林高宮　崎,男子,高校生,,,,15:16.79,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
俊岡玲人,鹿児島実高鹿児島,男子,高校生,,,,15:29.73,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
山下真太郎,鹿児島実高鹿児島,男子,高校生,,,,15:31.77,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
冨田結仁,熊本国府高熊　本,男子,高校生,,,,14:48.57,,,,,,,"http://www.kumariku.org/25/25,12,13long/rel018.html",,,
帆足侑真,藤蔭高大　分,男子,高校生,,,8:50.15,15:31.89,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html","http://www.kumariku.org/25/25,5,10long&lj&hj/rel028.html",,,
岩切健之介,樟南高鹿児島,男子,高校生,,,,15:39.48,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
家弓龍哉,鹿児島城西高鹿児島,男子,高校生,,,,15:46.50,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
中沢海陽,純真高福　岡,男子,高校生,,,8:58.48,16:02.47,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel027.html","http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
永井太陽,鹿児島実高鹿児島,男子,高校生,,,,16:15.91,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel017.html",,,
辻竜乃介,鳥栖工高佐　賀,男子,高校生,,,,14:33.93,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
竹信祐太郎,福工大城東高福　岡,男子,高校生,,,,14:34.51,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
坂井善人,自由ケ丘高福　岡,男子,高校生,,,,14:43.23,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
矢野侑典,小林高宮　崎,男子,高校生,,,,14:24.17,,,,,,,"http://www.kumariku.org/25/25,9,23long/rel019.html",,,
百田好希,鎮西学院高長　崎,男子,高校生,,,,14:44.19,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
清水皐熙,小林高宮　崎,男子,高校生,,,,14:39.31,,,,,,,"http://www.kumariku.org/25/25,9,23long/rel019.html",,,
大�M康瑛,宇部鴻城高山　口,男子,高校生,,,,14:48.49,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
千代谷来仁,樟南高鹿児島,男子,高校生,,,,14:48.63,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
中島陸斗,鹿児島城西高鹿児島,男子,高校生,,,8:13.07,14:48.80,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel027.html","http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
柳田貫瑛,鹿児島工高鹿児島,男子,高校生,,,,14:50.06,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
重藤開,鳥栖工高佐　賀,男子,高校生,,,,14:53.40,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
平尾洸太�,宇部鴻城高山　口,男子,高校生,,,,14:53.52,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
藤�潤慈,鎮西学院高長　崎,男子,高校生,,,,14:53.81,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
田中未来,慶誠高熊　本,男子,高校生,,,,14:56.46,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
矢野未来翔,飯塚高福　岡,男子,高校生,,,,14:57.36,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
柳瀬日馬,千原台高熊　本,男子,高校生,,4:29.34,,14:59.83,,,,,"http://www.kumariku.org/25/25,5,10long&lj&hj/rel016.html",,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
三島悠太,純真高福　岡,男子,高校生,,,8:42.17,15:05.98,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel027.html","http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
山�侑樹,九州学院高熊　本,男子,高校生,,,8:52.66,15:05.65,,,,,,"http://www.kumariku.org/25/25,5,10long&lj&hj/rel024.html","http://www.kumariku.org/25/25,10,11long/rel019.html",,,
阿部煌空,高田高大　分,男子,高校生,,,,15:16.53,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
森優太,自由ケ丘高福　岡,男子,高校生,,,,14:48.50,,,,,,,"http://www.kumariku.org/25/25,12,13long/rel018.html",,,
椛島将真,九州学院高熊　本,男子,高校生,,,,14:46.79,,,,,,,"http://www.kumariku.org/25/25,12,13long/rel018.html",,,
岩下瑛祐,白石高佐　賀,男子,高校生,,,,15:26.51,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
竹宮流星,大分東明高大　分,男子,高校生,,,,15:49.04,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
井上幸音,九州学院高熊　本,男子,高校生,,4:05.53,,15:50.15,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel016.html",,"http://www.kumariku.org/25/25,12,13long/rel015.html",,,
近藤優羽,九州学院高熊　本,男子,高校生,,4:05.33,9:08.42,15:10.76,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel017.html","http://www.kumariku.org/25/25,5,10long&lj&hj/rel023.html","http://www.kumariku.org/25/25,9,23long/rel019.html",,,
渕上颯大,九州学院高熊　本,男子,高校生,,4:12.16,9:05.78,14:59.77,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel016.html","http://www.kumariku.org/25/25,5,10long&lj&hj/rel023.html","http://www.kumariku.org/25/25,9,23long/rel019.html",,,
樋口翔太,大分東明高大　分,男子,高校生,,,,16:40.38,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel018.html",,,
川副剛煌,鳥栖工高佐　賀,男子,高校生,,,,14:20.46,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel019.html",,,
下森実直,鳥栖工高佐　賀,男子,高校生,,,,14:21.57,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel019.html",,,
出口覇迦,埼玉栄高埼　玉,男子,高校生,,,,14:21.65,,,,,,,"http://www.kumariku.org/25/25,4,12kanaguri/rel019.html",,,
